Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;45 Toledo;45027 Cabezamesada;De 80 a 84 años;1 de enero de 2020;25
Total;45 Toledo;45027 Cabezamesada;De 85 a 89 años;1 de enero de 2020;23
Total;45 Toledo;45027 Cabezamesada;De 90 a 94 años;1 de enero de 2020;9
Total;45 Toledo;45027 Cabezamesada;De 95 a 99 años;1 de enero de 2020;4
Total;45 Toledo;45027 Cabezamesada;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45028 Calera y Chozas;Todas las edades;1 de enero de 2020;4.608
Total;45 Toledo;45028 Calera y Chozas;De 0 a 4 años;1 de enero de 2020;198
Total;45 Toledo;45028 Calera y Chozas;De 5 a 9 años;1 de enero de 2020;239
Total;45 Toledo;45028 Calera y Chozas;De 10 a 14 años;1 de enero de 2020;256
Total;45 Toledo;45028 Calera y Chozas;De 65 a 69 años;1 de enero de 2020;229
Total;45 Toledo;45028 Calera y Chozas;De 70 a 74 años;1 de enero de 2020;236
Total;45 Toledo;45028 Calera y Chozas;De 75 a 79 años;1 de enero de 2020;165
Total;45 Toledo;45028 Calera y Chozas;De 80 a 84 años;1 de enero de 2020;133
Total;45 Toledo;45028 Calera y Chozas;De 85 a 89 años;1 de enero de 2020;130
Total;45 Toledo;45028 Calera y Chozas;De 90 a 94 años;1 de enero de 2020;57
Total;45 Toledo;45028 Calera y Chozas;De 95 a 99 años;1 de enero de 2020;15
Total;45 Toledo;45028 Calera y Chozas;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45029 Caleruela;Todas las edades;1 de enero de 2020;209
Total;45 Toledo;45029 Caleruela;De 0 a 4 años;1 de enero de 2020;3
Total;45 Toledo;45029 Caleruela;De 5 a 9 años;1 de enero de 2020;2
Total;45 Toledo;45029 Caleruela;De 10 a 14 años;1 de enero de 2020;7
Total;45 Toledo;45029 Caleruela;De 65 a 69 años;1 de enero de 2020;22
Total;45 Toledo;45029 Caleruela;De 70 a 74 años;1 de enero de 2020;19
Total;45 Toledo;45029 Caleruela;De 75 a 79 años;1 de enero de 2020;18
Total;45 Toledo;45029 Caleruela;De 80 a 84 años;1 de enero de 2020;9
Total;45 Toledo;45029 Caleruela;De 85 a 89 años;1 de enero de 2020;16
Total;45 Toledo;45029 Caleruela;De 90 a 94 años;1 de enero de 2020;7
Total;45 Toledo;45029 Caleruela;De 95 a 99 años;1 de enero de 2020;7
Total;45 Toledo;45029 Caleruela;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45030 Calzada de Oropesa;Todas las edades;1 de enero de 2020;523
Total;45 Toledo;45030 Calzada de Oropesa;De 0 a 4 años;1 de enero de 2020;6
Total;45 Toledo;45030 Calzada de Oropesa;De 5 a 9 años;1 de enero de 2020;11
Total;45 Toledo;45030 Calzada de Oropesa;De 10 a 14 años;1 de enero de 2020;14
Total;45 Toledo;45030 Calzada de Oropesa;De 65 a 69 años;1 de enero de 2020;27
Total;45 Toledo;45030 Calzada de Oropesa;De 70 a 74 años;1 de enero de 2020;21
Total;45 Toledo;45030 Calzada de Oropesa;De 75 a 79 años;1 de enero de 2020;19
Total;45 Toledo;45030 Calzada de Oropesa;De 80 a 84 años;1 de enero de 2020;36
Total;45 Toledo;45030 Calzada de Oropesa;De 85 a 89 años;1 de enero de 2020;27
Total;45 Toledo;45030 Calzada de Oropesa;De 90 a 94 años;1 de enero de 2020;15
Total;45 Toledo;45030 Calzada de Oropesa;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45030 Calzada de Oropesa;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45031 Camarena;Todas las edades;1 de enero de 2020;4.082
Total;45 Toledo;45031 Camarena;De 0 a 4 años;1 de enero de 2020;217
Total;45 Toledo;45031 Camarena;De 5 a 9 años;1 de enero de 2020;242
Total;45 Toledo;45031 Camarena;De 10 a 14 años;1 de enero de 2020;267
Total;45 Toledo;45031 Camarena;De 65 a 69 años;1 de enero de 2020;174
Total;45 Toledo;45031 Camarena;De 70 a 74 años;1 de enero de 2020;160
Total;45 Toledo;45031 Camarena;De 75 a 79 años;1 de enero de 2020;123
Total;45 Toledo;45031 Camarena;De 80 a 84 años;1 de enero de 2020;84
Total;45 Toledo;45031 Camarena;De 85 a 89 años;1 de enero de 2020;69
Total;45 Toledo;45031 Camarena;De 90 a 94 años;1 de enero de 2020;34
Total;45 Toledo;45031 Camarena;De 95 a 99 años;1 de enero de 2020;5
Total;45 Toledo;45031 Camarena;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45032 Camarenilla;Todas las edades;1 de enero de 2020;577
Total;45 Toledo;45032 Camarenilla;De 0 a 4 años;1 de enero de 2020;22
Total;45 Toledo;45032 Camarenilla;De 5 a 9 años;1 de enero de 2020;21
Total;45 Toledo;45032 Camarenilla;De 10 a 14 años;1 de enero de 2020;23
Total;45 Toledo;45032 Camarenilla;De 65 a 69 años;1 de enero de 2020;40
Total;45 Toledo;45032 Camarenilla;De 70 a 74 años;1 de enero de 2020;28
Total;45 Toledo;45032 Camarenilla;De 75 a 79 años;1 de enero de 2020;33
Total;45 Toledo;45032 Camarenilla;De 80 a 84 años;1 de enero de 2020;21
Total;45 Toledo;45032 Camarenilla;De 85 a 89 años;1 de enero de 2020;22
Total;45 Toledo;45032 Camarenilla;De 90 a 94 años;1 de enero de 2020;19
Total;45 Toledo;45032 Camarenilla;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45032 Camarenilla;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45033 Campillo de la Jara, El;Todas las edades;1 de enero de 2020;342
Total;45 Toledo;45033 Campillo de la Jara, El;De 0 a 4 años;1 de enero de 2020;10
Total;45 Toledo;45033 Campillo de la Jara, El;De 5 a 9 años;1 de enero de 2020;10
Total;45 Toledo;45033 Campillo de la Jara, El;De 10 a 14 años;1 de enero de 2020;9
Total;45 Toledo;45033 Campillo de la Jara, El;De 65 a 69 años;1 de enero de 2020;19
Total;45 Toledo;45033 Campillo de la Jara, El;De 70 a 74 años;1 de enero de 2020;28
Total;45 Toledo;45033 Campillo de la Jara, El;De 75 a 79 años;1 de enero de 2020;28
Total;45 Toledo;45033 Campillo de la Jara, El;De 80 a 84 años;1 de enero de 2020;23
Total;45 Toledo;45033 Campillo de la Jara, El;De 85 a 89 años;1 de enero de 2020;19
Total;45 Toledo;45033 Campillo de la Jara, El;De 90 a 94 años;1 de enero de 2020;3
Total;45 Toledo;45033 Campillo de la Jara, El;De 95 a 99 años;1 de enero de 2020;4
Total;45 Toledo;45033 Campillo de la Jara, El;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45034 Camuñas;Todas las edades;1 de enero de 2020;1.752
Total;45 Toledo;45034 Camuñas;De 0 a 4 años;1 de enero de 2020;78
Total;45 Toledo;45034 Camuñas;De 5 a 9 años;1 de enero de 2020;77
Total;45 Toledo;45034 Camuñas;De 10 a 14 años;1 de enero de 2020;95
Total;45 Toledo;45034 Camuñas;De 65 a 69 años;1 de enero de 2020;84
Total;45 Toledo;45034 Camuñas;De 70 a 74 años;1 de enero de 2020;86
Total;45 Toledo;45034 Camuñas;De 75 a 79 años;1 de enero de 2020;93
Total;45 Toledo;45034 Camuñas;De 80 a 84 años;1 de enero de 2020;61
Total;45 Toledo;45034 Camuñas;De 85 a 89 años;1 de enero de 2020;69
Total;45 Toledo;45034 Camuñas;De 90 a 94 años;1 de enero de 2020;38
Total;45 Toledo;45034 Camuñas;De 95 a 99 años;1 de enero de 2020;10
Total;45 Toledo;45034 Camuñas;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45035 Cardiel de los Montes;Todas las edades;1 de enero de 2020;352
Total;45 Toledo;45035 Cardiel de los Montes;De 0 a 4 años;1 de enero de 2020;8
Total;45 Toledo;45035 Cardiel de los Montes;De 5 a 9 años;1 de enero de 2020;14
Total;45 Toledo;45035 Cardiel de los Montes;De 10 a 14 años;1 de enero de 2020;19
Total;45 Toledo;45035 Cardiel de los Montes;De 65 a 69 años;1 de enero de 2020;28
Total;45 Toledo;45035 Cardiel de los Montes;De 70 a 74 años;1 de enero de 2020;26
Total;45 Toledo;45035 Cardiel de los Montes;De 75 a 79 años;1 de enero de 2020;27
Total;45 Toledo;45035 Cardiel de los Montes;De 80 a 84 años;1 de enero de 2020;16
Total;45 Toledo;45035 Cardiel de los Montes;De 85 a 89 años;1 de enero de 2020;11
Total;45 Toledo;45035 Cardiel de los Montes;De 90 a 94 años;1 de enero de 2020;4
Total;45 Toledo;45035 Cardiel de los Montes;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45035 Cardiel de los Montes;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45036 Carmena;Todas las edades;1 de enero de 2020;768
Total;45 Toledo;45036 Carmena;De 0 a 4 años;1 de enero de 2020;16
Total;45 Toledo;45036 Carmena;De 5 a 9 años;1 de enero de 2020;32
Total;45 Toledo;45036 Carmena;De 10 a 14 años;1 de enero de 2020;29
Total;45 Toledo;45036 Carmena;De 65 a 69 años;1 de enero de 2020;38
Total;45 Toledo;45036 Carmena;De 70 a 74 años;1 de enero de 2020;46
Total;45 Toledo;45036 Carmena;De 75 a 79 años;1 de enero de 2020;47
Total;45 Toledo;45036 Carmena;De 80 a 84 años;1 de enero de 2020;32
Total;45 Toledo;45036 Carmena;De 85 a 89 años;1 de enero de 2020;33
Total;45 Toledo;45036 Carmena;De 90 a 94 años;1 de enero de 2020;23
Total;45 Toledo;45036 Carmena;De 95 a 99 años;1 de enero de 2020;7
Total;45 Toledo;45036 Carmena;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45037 Carpio de Tajo, El;Todas las edades;1 de enero de 2020;1.816
Total;45 Toledo;45037 Carpio de Tajo, El;De 0 a 4 años;1 de enero de 2020;47
Total;45 Toledo;45037 Carpio de Tajo, El;De 5 a 9 años;1 de enero de 2020;67
Total;45 Toledo;45037 Carpio de Tajo, El;De 10 a 14 años;1 de enero de 2020;76
Total;45 Toledo;45037 Carpio de Tajo, El;De 65 a 69 años;1 de enero de 2020;106
Total;45 Toledo;45037 Carpio de Tajo, El;De 70 a 74 años;1 de enero de 2020;113
Total;45 Toledo;45037 Carpio de Tajo, El;De 75 a 79 años;1 de enero de 2020;114
Total;45 Toledo;45037 Carpio de Tajo, El;De 80 a 84 años;1 de enero de 2020;117
Total;45 Toledo;45037 Carpio de Tajo, El;De 85 a 89 años;1 de enero de 2020;94
Total;45 Toledo;45037 Carpio de Tajo, El;De 90 a 94 años;1 de enero de 2020;41
Total;45 Toledo;45037 Carpio de Tajo, El;De 95 a 99 años;1 de enero de 2020;11
Total;45 Toledo;45037 Carpio de Tajo, El;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45038 Carranque;Todas las edades;1 de enero de 2020;4.953
Total;45 Toledo;45038 Carranque;De 0 a 4 años;1 de enero de 2020;223
Total;45 Toledo;45038 Carranque;De 5 a 9 años;1 de enero de 2020;334
Total;45 Toledo;45038 Carranque;De 10 a 14 años;1 de enero de 2020;374
Total;45 Toledo;45038 Carranque;De 65 a 69 años;1 de enero de 2020;201
Total;45 Toledo;45038 Carranque;De 70 a 74 años;1 de enero de 2020;114
Total;45 Toledo;45038 Carranque;De 75 a 79 años;1 de enero de 2020;87
Total;45 Toledo;45038 Carranque;De 80 a 84 años;1 de enero de 2020;39
Total;45 Toledo;45038 Carranque;De 85 a 89 años;1 de enero de 2020;39
Total;45 Toledo;45038 Carranque;De 90 a 94 años;1 de enero de 2020;19
Total;45 Toledo;45038 Carranque;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45038 Carranque;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45039 Carriches;Todas las edades;1 de enero de 2020;260
Total;45 Toledo;45039 Carriches;De 0 a 4 años;1 de enero de 2020;9
Total;45 Toledo;45039 Carriches;De 5 a 9 años;1 de enero de 2020;16
Total;45 Toledo;45039 Carriches;De 10 a 14 años;1 de enero de 2020;10
Total;45 Toledo;45039 Carriches;De 65 a 69 años;1 de enero de 2020;17
Total;45 Toledo;45039 Carriches;De 70 a 74 años;1 de enero de 2020;15
Total;45 Toledo;45039 Carriches;De 75 a 79 años;1 de enero de 2020;19
Total;45 Toledo;45039 Carriches;De 80 a 84 años;1 de enero de 2020;11
Total;45 Toledo;45039 Carriches;De 85 a 89 años;1 de enero de 2020;9
Total;45 Toledo;45039 Carriches;De 90 a 94 años;1 de enero de 2020;6
Total;45 Toledo;45039 Carriches;De 95 a 99 años;1 de enero de 2020;3
Total;45 Toledo;45039 Carriches;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45040 Casar de Escalona, El;Todas las edades;1 de enero de 2020;1.718
Total;45 Toledo;45040 Casar de Escalona, El;De 0 a 4 años;1 de enero de 2020;57
Total;45 Toledo;45040 Casar de Escalona, El;De 5 a 9 años;1 de enero de 2020;67
Total;45 Toledo;45040 Casar de Escalona, El;De 10 a 14 años;1 de enero de 2020;117
Total;45 Toledo;45040 Casar de Escalona, El;De 65 a 69 años;1 de enero de 2020;81
Total;45 Toledo;45040 Casar de Escalona, El;De 70 a 74 años;1 de enero de 2020;94
Total;45 Toledo;45040 Casar de Escalona, El;De 75 a 79 años;1 de enero de 2020;68
Total;45 Toledo;45040 Casar de Escalona, El;De 80 a 84 años;1 de enero de 2020;49
Total;45 Toledo;45040 Casar de Escalona, El;De 85 a 89 años;1 de enero de 2020;43
Total;45 Toledo;45040 Casar de Escalona, El;De 90 a 94 años;1 de enero de 2020;22
Total;45 Toledo;45040 Casar de Escalona, El;De 95 a 99 años;1 de enero de 2020;11
Total;45 Toledo;45040 Casar de Escalona, El;100 y más años;1 de enero de 2020;5
Total;45 Toledo;45041 Casarrubios del Monte;Todas las edades;1 de enero de 2020;5.995
Total;45 Toledo;45041 Casarrubios del Monte;De 0 a 4 años;1 de enero de 2020;281
Total;45 Toledo;45041 Casarrubios del Monte;De 5 a 9 años;1 de enero de 2020;401
Total;45 Toledo;45041 Casarrubios del Monte;De 10 a 14 años;1 de enero de 2020;377
Total;45 Toledo;45041 Casarrubios del Monte;De 65 a 69 años;1 de enero de 2020;245
Total;45 Toledo;45041 Casarrubios del Monte;De 70 a 74 años;1 de enero de 2020;184
Total;45 Toledo;45041 Casarrubios del Monte;De 75 a 79 años;1 de enero de 2020;148
Total;45 Toledo;45041 Casarrubios del Monte;De 80 a 84 años;1 de enero de 2020;91
Total;45 Toledo;45041 Casarrubios del Monte;De 85 a 89 años;1 de enero de 2020;67
Total;45 Toledo;45041 Casarrubios del Monte;De 90 a 94 años;1 de enero de 2020;28
Total;45 Toledo;45041 Casarrubios del Monte;De 95 a 99 años;1 de enero de 2020;7
Total;45 Toledo;45041 Casarrubios del Monte;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45042 Casasbuenas;Todas las edades;1 de enero de 2020;187
Total;45 Toledo;45042 Casasbuenas;De 0 a 4 años;1 de enero de 2020;4
Total;45 Toledo;45042 Casasbuenas;De 5 a 9 años;1 de enero de 2020;1
Total;45 Toledo;45042 Casasbuenas;De 10 a 14 años;1 de enero de 2020;3
Total;45 Toledo;45042 Casasbuenas;De 65 a 69 años;1 de enero de 2020;15
Total;45 Toledo;45042 Casasbuenas;De 70 a 74 años;1 de enero de 2020;18
Total;45 Toledo;45042 Casasbuenas;De 75 a 79 años;1 de enero de 2020;13
Total;45 Toledo;45042 Casasbuenas;De 80 a 84 años;1 de enero de 2020;11
Total;45 Toledo;45042 Casasbuenas;De 85 a 89 años;1 de enero de 2020;15
Total;45 Toledo;45042 Casasbuenas;De 90 a 94 años;1 de enero de 2020;4
Total;45 Toledo;45042 Casasbuenas;De 95 a 99 años;1 de enero de 2020;2
Total;45 Toledo;45042 Casasbuenas;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45043 Castillo de Bayuela;Todas las edades;1 de enero de 2020;920
Total;45 Toledo;45043 Castillo de Bayuela;De 0 a 4 años;1 de enero de 2020;20
Total;45 Toledo;45043 Castillo de Bayuela;De 5 a 9 años;1 de enero de 2020;18
Total;45 Toledo;45043 Castillo de Bayuela;De 10 a 14 años;1 de enero de 2020;27
Total;45 Toledo;45043 Castillo de Bayuela;De 65 a 69 años;1 de enero de 2020;49
Total;45 Toledo;45043 Castillo de Bayuela;De 70 a 74 años;1 de enero de 2020;40
Total;45 Toledo;45043 Castillo de Bayuela;De 75 a 79 años;1 de enero de 2020;45
Total;45 Toledo;45043 Castillo de Bayuela;De 80 a 84 años;1 de enero de 2020;51
Total;45 Toledo;45043 Castillo de Bayuela;De 85 a 89 años;1 de enero de 2020;63
Total;45 Toledo;45043 Castillo de Bayuela;De 90 a 94 años;1 de enero de 2020;33
Total;45 Toledo;45043 Castillo de Bayuela;De 95 a 99 años;1 de enero de 2020;13
Total;45 Toledo;45043 Castillo de Bayuela;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45045 Cazalegas;Todas las edades;1 de enero de 2020;1.813
Total;45 Toledo;45045 Cazalegas;De 0 a 4 años;1 de enero de 2020;79
Total;45 Toledo;45045 Cazalegas;De 5 a 9 años;1 de enero de 2020;87
Total;45 Toledo;45045 Cazalegas;De 10 a 14 años;1 de enero de 2020;101
Total;45 Toledo;45045 Cazalegas;De 65 a 69 años;1 de enero de 2020;88
Total;45 Toledo;45045 Cazalegas;De 70 a 74 años;1 de enero de 2020;77
Total;45 Toledo;45045 Cazalegas;De 75 a 79 años;1 de enero de 2020;57
Total;45 Toledo;45045 Cazalegas;De 80 a 84 años;1 de enero de 2020;51
Total;45 Toledo;45045 Cazalegas;De 85 a 89 años;1 de enero de 2020;62
Total;45 Toledo;45045 Cazalegas;De 90 a 94 años;1 de enero de 2020;37
Total;45 Toledo;45045 Cazalegas;De 95 a 99 años;1 de enero de 2020;4
Total;45 Toledo;45045 Cazalegas;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45046 Cebolla;Todas las edades;1 de enero de 2020;3.209
Total;45 Toledo;45046 Cebolla;De 0 a 4 años;1 de enero de 2020;137
Total;45 Toledo;45046 Cebolla;De 5 a 9 años;1 de enero de 2020;150
Total;45 Toledo;45046 Cebolla;De 10 a 14 años;1 de enero de 2020;197
Total;45 Toledo;45046 Cebolla;De 65 a 69 años;1 de enero de 2020;139
Total;45 Toledo;45046 Cebolla;De 70 a 74 años;1 de enero de 2020;138
Total;45 Toledo;45046 Cebolla;De 75 a 79 años;1 de enero de 2020;113
Total;45 Toledo;45046 Cebolla;De 80 a 84 años;1 de enero de 2020;96
Total;45 Toledo;45046 Cebolla;De 85 a 89 años;1 de enero de 2020;92
Total;45 Toledo;45046 Cebolla;De 90 a 94 años;1 de enero de 2020;48
Total;45 Toledo;45046 Cebolla;De 95 a 99 años;1 de enero de 2020;8
Total;45 Toledo;45046 Cebolla;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45047 Cedillo del Condado;Todas las edades;1 de enero de 2020;3.826
Total;45 Toledo;45047 Cedillo del Condado;De 0 a 4 años;1 de enero de 2020;254
Total;45 Toledo;45047 Cedillo del Condado;De 5 a 9 años;1 de enero de 2020;268
Total;45 Toledo;45047 Cedillo del Condado;De 10 a 14 años;1 de enero de 2020;253
Total;45 Toledo;45047 Cedillo del Condado;De 65 a 69 años;1 de enero de 2020;147
Total;45 Toledo;45047 Cedillo del Condado;De 70 a 74 años;1 de enero de 2020;108
Total;45 Toledo;45047 Cedillo del Condado;De 75 a 79 años;1 de enero de 2020;48
Total;45 Toledo;45047 Cedillo del Condado;De 80 a 84 años;1 de enero de 2020;53
Total;45 Toledo;45047 Cedillo del Condado;De 85 a 89 años;1 de enero de 2020;44
Total;45 Toledo;45047 Cedillo del Condado;De 90 a 94 años;1 de enero de 2020;20
Total;45 Toledo;45047 Cedillo del Condado;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45047 Cedillo del Condado;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45048 Cerralbos, Los;Todas las edades;1 de enero de 2020;414
Total;45 Toledo;45048 Cerralbos, Los;De 0 a 4 años;1 de enero de 2020;9
Total;45 Toledo;45048 Cerralbos, Los;De 5 a 9 años;1 de enero de 2020;18
Total;45 Toledo;45048 Cerralbos, Los;De 10 a 14 años;1 de enero de 2020;6
Total;45 Toledo;45048 Cerralbos, Los;De 65 a 69 años;1 de enero de 2020;23
Total;45 Toledo;45048 Cerralbos, Los;De 70 a 74 años;1 de enero de 2020;37
Total;45 Toledo;45048 Cerralbos, Los;De 75 a 79 años;1 de enero de 2020;29
Total;45 Toledo;45048 Cerralbos, Los;De 80 a 84 años;1 de enero de 2020;21
Total;45 Toledo;45048 Cerralbos, Los;De 85 a 89 años;1 de enero de 2020;23
Total;45 Toledo;45048 Cerralbos, Los;De 90 a 94 años;1 de enero de 2020;9
Total;45 Toledo;45048 Cerralbos, Los;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45048 Cerralbos, Los;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45049 Cervera de los Montes;Todas las edades;1 de enero de 2020;499
Total;45 Toledo;45049 Cervera de los Montes;De 0 a 4 años;1 de enero de 2020;10
Total;45 Toledo;45049 Cervera de los Montes;De 5 a 9 años;1 de enero de 2020;25
Total;45 Toledo;45049 Cervera de los Montes;De 10 a 14 años;1 de enero de 2020;26
Total;45 Toledo;45049 Cervera de los Montes;De 65 a 69 años;1 de enero de 2020;24
Total;45 Toledo;45049 Cervera de los Montes;De 70 a 74 años;1 de enero de 2020;30
Total;45 Toledo;45049 Cervera de los Montes;De 75 a 79 años;1 de enero de 2020;18
Total;45 Toledo;45049 Cervera de los Montes;De 80 a 84 años;1 de enero de 2020;19
Total;45 Toledo;45049 Cervera de los Montes;De 85 a 89 años;1 de enero de 2020;23
Total;45 Toledo;45049 Cervera de los Montes;De 90 a 94 años;1 de enero de 2020;8
Total;45 Toledo;45049 Cervera de los Montes;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45049 Cervera de los Montes;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45056 Chozas de Canales;Todas las edades;1 de enero de 2020;4.104
Total;45 Toledo;45056 Chozas de Canales;De 0 a 4 años;1 de enero de 2020;231
Total;45 Toledo;45056 Chozas de Canales;De 5 a 9 años;1 de enero de 2020;323
Total;45 Toledo;45056 Chozas de Canales;De 10 a 14 años;1 de enero de 2020;316
Total;45 Toledo;45056 Chozas de Canales;De 65 a 69 años;1 de enero de 2020;164
Total;45 Toledo;45056 Chozas de Canales;De 70 a 74 años;1 de enero de 2020;105
Total;45 Toledo;45056 Chozas de Canales;De 75 a 79 años;1 de enero de 2020;70
Total;45 Toledo;45056 Chozas de Canales;De 80 a 84 años;1 de enero de 2020;39
Total;45 Toledo;45056 Chozas de Canales;De 85 a 89 años;1 de enero de 2020;45
