Provincias;Municipios;Edad (grupos quinquenales);Sexo;Periodo;Total
02 Albacete;02081 Villarrobledo;De 85 a 89 años;Total;1 de enero de 2013;450
02 Albacete;02081 Villarrobledo;De 85 a 89 años;Total;1 de enero de 2012;431
02 Albacete;02081 Villarrobledo;De 85 a 89 años;Total;1 de enero de 2011;416
02 Albacete;02081 Villarrobledo;De 85 a 89 años;Total;1 de enero de 2010;388
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2022;257
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2021;256
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2020;236
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2019;210
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2018;200
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2017;197
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2016;191
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2015;184
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2014;162
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2013;154
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2012;136
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2011;122
02 Albacete;02081 Villarrobledo;De 90 a 94 años;Total;1 de enero de 2010;97
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2022;54
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2021;55
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2020;39
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2019;45
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2018;38
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2017;32
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2016;34
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2015;24
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2014;27
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2013;20
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2012;19
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2011;21
02 Albacete;02081 Villarrobledo;De 95 a 99 años;Total;1 de enero de 2010;24
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2022;6
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2021;5
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2020;6
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2019;4
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2018;2
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2017;3
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2016;2
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2015;5
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2014;3
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2013;3
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2012;2
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2011;0
02 Albacete;02081 Villarrobledo;100 y más años;Total;1 de enero de 2010;1
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2022;2
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2021;2
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2020;3
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2019;2
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2018;0
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2017;1
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2016;0
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2015;1
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2014;1
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2013;0
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2012;0
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2011;1
02 Albacete;02082 Villatoya;De 0 a 4 años;Total;1 de enero de 2010;2
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2022;1
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2021;1
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2020;2
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2019;0
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2018;0
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2017;1
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2016;0
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2015;2
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2014;4
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2013;5
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2012;4
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2011;4
02 Albacete;02082 Villatoya;De 5 a 9 años;Total;1 de enero de 2010;2
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2022;2
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2021;2
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2020;4
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2019;4
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2018;3
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2017;3
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2016;4
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2015;2
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2014;2
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2013;1
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2012;2
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2011;1
02 Albacete;02082 Villatoya;De 10 a 14 años;Total;1 de enero de 2010;2
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2022;9
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2021;9
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2020;14
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2019;14
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2018;11
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2017;11
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2016;11
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2015;10
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2014;7
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2013;7
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2012;4
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2011;7
02 Albacete;02082 Villatoya;De 65 a 69 años;Total;1 de enero de 2010;8
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2022;10
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2021;9
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2020;6
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2019;5
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2018;4
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2017;3
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2016;5
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2015;6
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2014;7
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2013;10
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2012;11
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2011;8
02 Albacete;02082 Villatoya;De 70 a 74 años;Total;1 de enero de 2010;6
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2022;2
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2021;3
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2020;2
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2019;3
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2018;6
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2017;7
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2016;6
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2015;5
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2014;5
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2013;8
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2012;9
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2011;12
02 Albacete;02082 Villatoya;De 75 a 79 años;Total;1 de enero de 2010;12
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2022;6
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2021;5
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2020;5
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2019;5
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2018;5
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2017;8
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2016;9
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2015;12
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2014;11
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2013;10
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2012;13
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2011;11
02 Albacete;02082 Villatoya;De 80 a 84 años;Total;1 de enero de 2010;12
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2022;5
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2021;4
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2020;5
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2019;6
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2018;5
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2017;5
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2016;5
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2015;4
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2014;6
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2013;7
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2012;5
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2011;6
02 Albacete;02082 Villatoya;De 85 a 89 años;Total;1 de enero de 2010;9
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2022;0
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2021;2
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2020;2
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2019;3
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2018;4
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2017;4
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2016;3
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2015;4
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2014;3
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2013;3
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2012;2
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2011;2
02 Albacete;02082 Villatoya;De 90 a 94 años;Total;1 de enero de 2010;3
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2022;2
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2021;1
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2020;2
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2019;1
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2018;1
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2017;1
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2016;0
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2015;0
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2014;0
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2013;1
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2012;1
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2011;1
02 Albacete;02082 Villatoya;De 95 a 99 años;Total;1 de enero de 2010;1
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2022;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2021;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2020;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2019;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2018;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2017;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2016;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2015;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2014;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2013;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2012;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2011;0
02 Albacete;02082 Villatoya;100 y más años;Total;1 de enero de 2010;1
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2022;1
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2021;1
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2020;0
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2019;0
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2018;0
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2017;1
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2016;2
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2015;2
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2014;4
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2013;5
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2012;4
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2011;3
02 Albacete;02083 Villavaliente;De 0 a 4 años;Total;1 de enero de 2010;2
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2022;2
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2021;5
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2020;3
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2019;5
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2018;6
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2017;4
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2016;2
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2015;2
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2014;2
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2013;2
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2012;2
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2011;5
02 Albacete;02083 Villavaliente;De 5 a 9 años;Total;1 de enero de 2010;7
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2022;5
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2021;4
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2020;3
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2019;4
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2018;4
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2017;2
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2016;4
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2015;5
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2014;6
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2013;8
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2012;11
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2011;9
02 Albacete;02083 Villavaliente;De 10 a 14 años;Total;1 de enero de 2010;9
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2022;19
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2021;14
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2020;16
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2019;19
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2018;18
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2017;19
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2016;18
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2015;16
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2014;18
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2013;20
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2012;19
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2011;23
02 Albacete;02083 Villavaliente;De 65 a 69 años;Total;1 de enero de 2010;25
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2022;15
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2021;13
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2020;14
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2019;16
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2018;19
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2017;19
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2016;21
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2015;23
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2014;20
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2013;16
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2012;16
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2011;18
02 Albacete;02083 Villavaliente;De 70 a 74 años;Total;1 de enero de 2010;14
02 Albacete;02083 Villavaliente;De 75 a 79 años;Total;1 de enero de 2022;16
02 Albacete;02083 Villavaliente;De 75 a 79 años;Total;1 de enero de 2021;18
02 Albacete;02083 Villavaliente;De 75 a 79 años;Total;1 de enero de 2020;21
02 Albacete;02083 Villavaliente;De 75 a 79 años;Total;1 de enero de 2019;20
02 Albacete;02083 Villavaliente;De 75 a 79 años;Total;1 de enero de 2018;18
02 Albacete;02083 Villavaliente;De 75 a 79 años;Total;1 de enero de 2017;17
02 Albacete;02083 Villavaliente;De 75 a 79 años;Total;1 de enero de 2016;17
