Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;16 Cuenca;16239 Vega del Codorno;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16240 Vellisca;Todas las edades;1 de enero de 2020;100
Total;16 Cuenca;16240 Vellisca;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16240 Vellisca;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16240 Vellisca;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16240 Vellisca;De 65 a 69 años;1 de enero de 2020;14
Total;16 Cuenca;16240 Vellisca;De 70 a 74 años;1 de enero de 2020;7
Total;16 Cuenca;16240 Vellisca;De 75 a 79 años;1 de enero de 2020;8
Total;16 Cuenca;16240 Vellisca;De 80 a 84 años;1 de enero de 2020;4
Total;16 Cuenca;16240 Vellisca;De 85 a 89 años;1 de enero de 2020;6
Total;16 Cuenca;16240 Vellisca;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16240 Vellisca;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16240 Vellisca;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16242 Villaconejos de Trabaque;Todas las edades;1 de enero de 2020;332
Total;16 Cuenca;16242 Villaconejos de Trabaque;De 0 a 4 años;1 de enero de 2020;10
Total;16 Cuenca;16242 Villaconejos de Trabaque;De 5 a 9 años;1 de enero de 2020;5
Total;16 Cuenca;16242 Villaconejos de Trabaque;De 10 a 14 años;1 de enero de 2020;12
Total;16 Cuenca;16242 Villaconejos de Trabaque;De 65 a 69 años;1 de enero de 2020;20
Total;16 Cuenca;16242 Villaconejos de Trabaque;De 70 a 74 años;1 de enero de 2020;25
Total;16 Cuenca;16242 Villaconejos de Trabaque;De 75 a 79 años;1 de enero de 2020;32
Total;16 Cuenca;16242 Villaconejos de Trabaque;De 80 a 84 años;1 de enero de 2020;18
Total;16 Cuenca;16242 Villaconejos de Trabaque;De 85 a 89 años;1 de enero de 2020;16
Total;16 Cuenca;16242 Villaconejos de Trabaque;De 90 a 94 años;1 de enero de 2020;7
Total;16 Cuenca;16242 Villaconejos de Trabaque;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16242 Villaconejos de Trabaque;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16243 Villaescusa de Haro;Todas las edades;1 de enero de 2020;481
Total;16 Cuenca;16243 Villaescusa de Haro;De 0 a 4 años;1 de enero de 2020;4
Total;16 Cuenca;16243 Villaescusa de Haro;De 5 a 9 años;1 de enero de 2020;5
Total;16 Cuenca;16243 Villaescusa de Haro;De 10 a 14 años;1 de enero de 2020;12
Total;16 Cuenca;16243 Villaescusa de Haro;De 65 a 69 años;1 de enero de 2020;28
Total;16 Cuenca;16243 Villaescusa de Haro;De 70 a 74 años;1 de enero de 2020;34
Total;16 Cuenca;16243 Villaescusa de Haro;De 75 a 79 años;1 de enero de 2020;31
Total;16 Cuenca;16243 Villaescusa de Haro;De 80 a 84 años;1 de enero de 2020;17
Total;16 Cuenca;16243 Villaescusa de Haro;De 85 a 89 años;1 de enero de 2020;24
Total;16 Cuenca;16243 Villaescusa de Haro;De 90 a 94 años;1 de enero de 2020;15
Total;16 Cuenca;16243 Villaescusa de Haro;De 95 a 99 años;1 de enero de 2020;4
Total;16 Cuenca;16243 Villaescusa de Haro;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16244 Villagarcía del Llano;Todas las edades;1 de enero de 2020;747
Total;16 Cuenca;16244 Villagarcía del Llano;De 0 a 4 años;1 de enero de 2020;16
Total;16 Cuenca;16244 Villagarcía del Llano;De 5 a 9 años;1 de enero de 2020;13
Total;16 Cuenca;16244 Villagarcía del Llano;De 10 a 14 años;1 de enero de 2020;21
Total;16 Cuenca;16244 Villagarcía del Llano;De 65 a 69 años;1 de enero de 2020;34
Total;16 Cuenca;16244 Villagarcía del Llano;De 70 a 74 años;1 de enero de 2020;54
Total;16 Cuenca;16244 Villagarcía del Llano;De 75 a 79 años;1 de enero de 2020;57
Total;16 Cuenca;16244 Villagarcía del Llano;De 80 a 84 años;1 de enero de 2020;34
Total;16 Cuenca;16244 Villagarcía del Llano;De 85 a 89 años;1 de enero de 2020;31
Total;16 Cuenca;16244 Villagarcía del Llano;De 90 a 94 años;1 de enero de 2020;9
Total;16 Cuenca;16244 Villagarcía del Llano;De 95 a 99 años;1 de enero de 2020;4
Total;16 Cuenca;16244 Villagarcía del Llano;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16245 Villalba de la Sierra;Todas las edades;1 de enero de 2020;444
Total;16 Cuenca;16245 Villalba de la Sierra;De 0 a 4 años;1 de enero de 2020;5
Total;16 Cuenca;16245 Villalba de la Sierra;De 5 a 9 años;1 de enero de 2020;9
Total;16 Cuenca;16245 Villalba de la Sierra;De 10 a 14 años;1 de enero de 2020;16
Total;16 Cuenca;16245 Villalba de la Sierra;De 65 a 69 años;1 de enero de 2020;27
Total;16 Cuenca;16245 Villalba de la Sierra;De 70 a 74 años;1 de enero de 2020;24
Total;16 Cuenca;16245 Villalba de la Sierra;De 75 a 79 años;1 de enero de 2020;21
Total;16 Cuenca;16245 Villalba de la Sierra;De 80 a 84 años;1 de enero de 2020;19
Total;16 Cuenca;16245 Villalba de la Sierra;De 85 a 89 años;1 de enero de 2020;25
Total;16 Cuenca;16245 Villalba de la Sierra;De 90 a 94 años;1 de enero de 2020;11
Total;16 Cuenca;16245 Villalba de la Sierra;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16245 Villalba de la Sierra;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16246 Villalba del Rey;Todas las edades;1 de enero de 2020;513
Total;16 Cuenca;16246 Villalba del Rey;De 0 a 4 años;1 de enero de 2020;7
Total;16 Cuenca;16246 Villalba del Rey;De 5 a 9 años;1 de enero de 2020;11
Total;16 Cuenca;16246 Villalba del Rey;De 10 a 14 años;1 de enero de 2020;15
Total;16 Cuenca;16246 Villalba del Rey;De 65 a 69 años;1 de enero de 2020;32
Total;16 Cuenca;16246 Villalba del Rey;De 70 a 74 años;1 de enero de 2020;22
Total;16 Cuenca;16246 Villalba del Rey;De 75 a 79 años;1 de enero de 2020;29
Total;16 Cuenca;16246 Villalba del Rey;De 80 a 84 años;1 de enero de 2020;33
Total;16 Cuenca;16246 Villalba del Rey;De 85 a 89 años;1 de enero de 2020;40
Total;16 Cuenca;16246 Villalba del Rey;De 90 a 94 años;1 de enero de 2020;16
Total;16 Cuenca;16246 Villalba del Rey;De 95 a 99 años;1 de enero de 2020;3
Total;16 Cuenca;16246 Villalba del Rey;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16247 Villalgordo del Marquesado;Todas las edades;1 de enero de 2020;82
Total;16 Cuenca;16247 Villalgordo del Marquesado;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16247 Villalgordo del Marquesado;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16247 Villalgordo del Marquesado;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16247 Villalgordo del Marquesado;De 65 a 69 años;1 de enero de 2020;5
Total;16 Cuenca;16247 Villalgordo del Marquesado;De 70 a 74 años;1 de enero de 2020;8
Total;16 Cuenca;16247 Villalgordo del Marquesado;De 75 a 79 años;1 de enero de 2020;5
Total;16 Cuenca;16247 Villalgordo del Marquesado;De 80 a 84 años;1 de enero de 2020;5
Total;16 Cuenca;16247 Villalgordo del Marquesado;De 85 a 89 años;1 de enero de 2020;10
Total;16 Cuenca;16247 Villalgordo del Marquesado;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16247 Villalgordo del Marquesado;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16247 Villalgordo del Marquesado;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16248 Villalpardo;Todas las edades;1 de enero de 2020;1.005
Total;16 Cuenca;16248 Villalpardo;De 0 a 4 años;1 de enero de 2020;30
Total;16 Cuenca;16248 Villalpardo;De 5 a 9 años;1 de enero de 2020;41
Total;16 Cuenca;16248 Villalpardo;De 10 a 14 años;1 de enero de 2020;37
Total;16 Cuenca;16248 Villalpardo;De 65 a 69 años;1 de enero de 2020;48
Total;16 Cuenca;16248 Villalpardo;De 70 a 74 años;1 de enero de 2020;49
Total;16 Cuenca;16248 Villalpardo;De 75 a 79 años;1 de enero de 2020;57
Total;16 Cuenca;16248 Villalpardo;De 80 a 84 años;1 de enero de 2020;47
Total;16 Cuenca;16248 Villalpardo;De 85 a 89 años;1 de enero de 2020;31
Total;16 Cuenca;16248 Villalpardo;De 90 a 94 años;1 de enero de 2020;13
Total;16 Cuenca;16248 Villalpardo;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16248 Villalpardo;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16249 Villamayor de Santiago;Todas las edades;1 de enero de 2020;2.521
Total;16 Cuenca;16249 Villamayor de Santiago;De 0 a 4 años;1 de enero de 2020;81
Total;16 Cuenca;16249 Villamayor de Santiago;De 5 a 9 años;1 de enero de 2020;83
Total;16 Cuenca;16249 Villamayor de Santiago;De 10 a 14 años;1 de enero de 2020;100
Total;16 Cuenca;16249 Villamayor de Santiago;De 65 a 69 años;1 de enero de 2020;96
Total;16 Cuenca;16249 Villamayor de Santiago;De 70 a 74 años;1 de enero de 2020;120
Total;16 Cuenca;16249 Villamayor de Santiago;De 75 a 79 años;1 de enero de 2020;127
Total;16 Cuenca;16249 Villamayor de Santiago;De 80 a 84 años;1 de enero de 2020;122
Total;16 Cuenca;16249 Villamayor de Santiago;De 85 a 89 años;1 de enero de 2020;113
Total;16 Cuenca;16249 Villamayor de Santiago;De 90 a 94 años;1 de enero de 2020;51
Total;16 Cuenca;16249 Villamayor de Santiago;De 95 a 99 años;1 de enero de 2020;10
Total;16 Cuenca;16249 Villamayor de Santiago;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16250 Villanueva de Guadamejud;Todas las edades;1 de enero de 2020;68
Total;16 Cuenca;16250 Villanueva de Guadamejud;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16250 Villanueva de Guadamejud;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16250 Villanueva de Guadamejud;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16250 Villanueva de Guadamejud;De 65 a 69 años;1 de enero de 2020;5
Total;16 Cuenca;16250 Villanueva de Guadamejud;De 70 a 74 años;1 de enero de 2020;1
Total;16 Cuenca;16250 Villanueva de Guadamejud;De 75 a 79 años;1 de enero de 2020;6
Total;16 Cuenca;16250 Villanueva de Guadamejud;De 80 a 84 años;1 de enero de 2020;6
Total;16 Cuenca;16250 Villanueva de Guadamejud;De 85 a 89 años;1 de enero de 2020;8
Total;16 Cuenca;16250 Villanueva de Guadamejud;De 90 a 94 años;1 de enero de 2020;3
Total;16 Cuenca;16250 Villanueva de Guadamejud;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16250 Villanueva de Guadamejud;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16251 Villanueva de la Jara;Todas las edades;1 de enero de 2020;2.282
Total;16 Cuenca;16251 Villanueva de la Jara;De 0 a 4 años;1 de enero de 2020;77
Total;16 Cuenca;16251 Villanueva de la Jara;De 5 a 9 años;1 de enero de 2020;93
Total;16 Cuenca;16251 Villanueva de la Jara;De 10 a 14 años;1 de enero de 2020;103
Total;16 Cuenca;16251 Villanueva de la Jara;De 65 a 69 años;1 de enero de 2020;121
Total;16 Cuenca;16251 Villanueva de la Jara;De 70 a 74 años;1 de enero de 2020;95
Total;16 Cuenca;16251 Villanueva de la Jara;De 75 a 79 años;1 de enero de 2020;98
Total;16 Cuenca;16251 Villanueva de la Jara;De 80 a 84 años;1 de enero de 2020;90
Total;16 Cuenca;16251 Villanueva de la Jara;De 85 a 89 años;1 de enero de 2020;70
Total;16 Cuenca;16251 Villanueva de la Jara;De 90 a 94 años;1 de enero de 2020;29
Total;16 Cuenca;16251 Villanueva de la Jara;De 95 a 99 años;1 de enero de 2020;4
Total;16 Cuenca;16251 Villanueva de la Jara;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16253 Villar de Cañas;Todas las edades;1 de enero de 2020;375
Total;16 Cuenca;16253 Villar de Cañas;De 0 a 4 años;1 de enero de 2020;8
Total;16 Cuenca;16253 Villar de Cañas;De 5 a 9 años;1 de enero de 2020;16
Total;16 Cuenca;16253 Villar de Cañas;De 10 a 14 años;1 de enero de 2020;13
Total;16 Cuenca;16253 Villar de Cañas;De 65 a 69 años;1 de enero de 2020;28
Total;16 Cuenca;16253 Villar de Cañas;De 70 a 74 años;1 de enero de 2020;28
Total;16 Cuenca;16253 Villar de Cañas;De 75 a 79 años;1 de enero de 2020;28
Total;16 Cuenca;16253 Villar de Cañas;De 80 a 84 años;1 de enero de 2020;17
Total;16 Cuenca;16253 Villar de Cañas;De 85 a 89 años;1 de enero de 2020;16
Total;16 Cuenca;16253 Villar de Cañas;De 90 a 94 años;1 de enero de 2020;9
Total;16 Cuenca;16253 Villar de Cañas;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16253 Villar de Cañas;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16254 Villar de Domingo García;Todas las edades;1 de enero de 2020;212
Total;16 Cuenca;16254 Villar de Domingo García;De 0 a 4 años;1 de enero de 2020;3
Total;16 Cuenca;16254 Villar de Domingo García;De 5 a 9 años;1 de enero de 2020;6
Total;16 Cuenca;16254 Villar de Domingo García;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16254 Villar de Domingo García;De 65 a 69 años;1 de enero de 2020;11
Total;16 Cuenca;16254 Villar de Domingo García;De 70 a 74 años;1 de enero de 2020;16
Total;16 Cuenca;16254 Villar de Domingo García;De 75 a 79 años;1 de enero de 2020;9
Total;16 Cuenca;16254 Villar de Domingo García;De 80 a 84 años;1 de enero de 2020;13
Total;16 Cuenca;16254 Villar de Domingo García;De 85 a 89 años;1 de enero de 2020;15
Total;16 Cuenca;16254 Villar de Domingo García;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16254 Villar de Domingo García;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16254 Villar de Domingo García;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16255 Villar de la Encina;Todas las edades;1 de enero de 2020;148
Total;16 Cuenca;16255 Villar de la Encina;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16255 Villar de la Encina;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16255 Villar de la Encina;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16255 Villar de la Encina;De 65 a 69 años;1 de enero de 2020;8
Total;16 Cuenca;16255 Villar de la Encina;De 70 a 74 años;1 de enero de 2020;9
Total;16 Cuenca;16255 Villar de la Encina;De 75 a 79 años;1 de enero de 2020;13
Total;16 Cuenca;16255 Villar de la Encina;De 80 a 84 años;1 de enero de 2020;17
Total;16 Cuenca;16255 Villar de la Encina;De 85 a 89 años;1 de enero de 2020;14
Total;16 Cuenca;16255 Villar de la Encina;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16255 Villar de la Encina;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16255 Villar de la Encina;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16263 Villar de Olalla;Todas las edades;1 de enero de 2020;1.285
Total;16 Cuenca;16263 Villar de Olalla;De 0 a 4 años;1 de enero de 2020;62
Total;16 Cuenca;16263 Villar de Olalla;De 5 a 9 años;1 de enero de 2020;60
Total;16 Cuenca;16263 Villar de Olalla;De 10 a 14 años;1 de enero de 2020;55
Total;16 Cuenca;16263 Villar de Olalla;De 65 a 69 años;1 de enero de 2020;57
Total;16 Cuenca;16263 Villar de Olalla;De 70 a 74 años;1 de enero de 2020;48
Total;16 Cuenca;16263 Villar de Olalla;De 75 a 79 años;1 de enero de 2020;42
Total;16 Cuenca;16263 Villar de Olalla;De 80 a 84 años;1 de enero de 2020;51
Total;16 Cuenca;16263 Villar de Olalla;De 85 a 89 años;1 de enero de 2020;34
Total;16 Cuenca;16263 Villar de Olalla;De 90 a 94 años;1 de enero de 2020;19
Total;16 Cuenca;16263 Villar de Olalla;De 95 a 99 años;1 de enero de 2020;5
Total;16 Cuenca;16263 Villar de Olalla;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16258 Villar del Humo;Todas las edades;1 de enero de 2020;191
Total;16 Cuenca;16258 Villar del Humo;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16258 Villar del Humo;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16258 Villar del Humo;De 10 a 14 años;1 de enero de 2020;8
Total;16 Cuenca;16258 Villar del Humo;De 65 a 69 años;1 de enero de 2020;14
Total;16 Cuenca;16258 Villar del Humo;De 70 a 74 años;1 de enero de 2020;13
Total;16 Cuenca;16258 Villar del Humo;De 75 a 79 años;1 de enero de 2020;21
Total;16 Cuenca;16258 Villar del Humo;De 80 a 84 años;1 de enero de 2020;10
Total;16 Cuenca;16258 Villar del Humo;De 85 a 89 años;1 de enero de 2020;19
Total;16 Cuenca;16258 Villar del Humo;De 90 a 94 años;1 de enero de 2020;12
Total;16 Cuenca;16258 Villar del Humo;De 95 a 99 años;1 de enero de 2020;3
Total;16 Cuenca;16258 Villar del Humo;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16259 Villar del Infantado;Todas las edades;1 de enero de 2020;44
Total;16 Cuenca;16259 Villar del Infantado;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16259 Villar del Infantado;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16259 Villar del Infantado;De 10 a 14 años;1 de enero de 2020;5
Total;16 Cuenca;16259 Villar del Infantado;De 65 a 69 años;1 de enero de 2020;3
Total;16 Cuenca;16259 Villar del Infantado;De 70 a 74 años;1 de enero de 2020;0
Total;16 Cuenca;16259 Villar del Infantado;De 75 a 79 años;1 de enero de 2020;3
Total;16 Cuenca;16259 Villar del Infantado;De 80 a 84 años;1 de enero de 2020;3
Total;16 Cuenca;16259 Villar del Infantado;De 85 a 89 años;1 de enero de 2020;2
Total;16 Cuenca;16259 Villar del Infantado;De 90 a 94 años;1 de enero de 2020;0
Total;16 Cuenca;16259 Villar del Infantado;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16259 Villar del Infantado;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16910 Villar y Velasco;Todas las edades;1 de enero de 2020;75
Total;16 Cuenca;16910 Villar y Velasco;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16910 Villar y Velasco;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16910 Villar y Velasco;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16910 Villar y Velasco;De 65 a 69 años;1 de enero de 2020;4
Total;16 Cuenca;16910 Villar y Velasco;De 70 a 74 años;1 de enero de 2020;7
Total;16 Cuenca;16910 Villar y Velasco;De 75 a 79 años;1 de enero de 2020;7
Total;16 Cuenca;16910 Villar y Velasco;De 80 a 84 años;1 de enero de 2020;7
Total;16 Cuenca;16910 Villar y Velasco;De 85 a 89 años;1 de enero de 2020;6
Total;16 Cuenca;16910 Villar y Velasco;De 90 a 94 años;1 de enero de 2020;5
Total;16 Cuenca;16910 Villar y Velasco;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16910 Villar y Velasco;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16264 Villarejo de Fuentes;Todas las edades;1 de enero de 2020;418
Total;16 Cuenca;16264 Villarejo de Fuentes;De 0 a 4 años;1 de enero de 2020;6
Total;16 Cuenca;16264 Villarejo de Fuentes;De 5 a 9 años;1 de enero de 2020;12
Total;16 Cuenca;16264 Villarejo de Fuentes;De 10 a 14 años;1 de enero de 2020;9
Total;16 Cuenca;16264 Villarejo de Fuentes;De 65 a 69 años;1 de enero de 2020;35
Total;16 Cuenca;16264 Villarejo de Fuentes;De 70 a 74 años;1 de enero de 2020;38
Total;16 Cuenca;16264 Villarejo de Fuentes;De 75 a 79 años;1 de enero de 2020;43
Total;16 Cuenca;16264 Villarejo de Fuentes;De 80 a 84 años;1 de enero de 2020;23
Total;16 Cuenca;16264 Villarejo de Fuentes;De 85 a 89 años;1 de enero de 2020;24
Total;16 Cuenca;16264 Villarejo de Fuentes;De 90 a 94 años;1 de enero de 2020;8
Total;16 Cuenca;16264 Villarejo de Fuentes;De 95 a 99 años;1 de enero de 2020;3
Total;16 Cuenca;16264 Villarejo de Fuentes;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16265 Villarejo de la Peñuela;Todas las edades;1 de enero de 2020;22
Total;16 Cuenca;16265 Villarejo de la Peñuela;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16265 Villarejo de la Peñuela;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16265 Villarejo de la Peñuela;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16265 Villarejo de la Peñuela;De 65 a 69 años;1 de enero de 2020;1
Total;16 Cuenca;16265 Villarejo de la Peñuela;De 70 a 74 años;1 de enero de 2020;3
Total;16 Cuenca;16265 Villarejo de la Peñuela;De 75 a 79 años;1 de enero de 2020;2
Total;16 Cuenca;16265 Villarejo de la Peñuela;De 80 a 84 años;1 de enero de 2020;0
Total;16 Cuenca;16265 Villarejo de la Peñuela;De 85 a 89 años;1 de enero de 2020;3
Total;16 Cuenca;16265 Villarejo de la Peñuela;De 90 a 94 años;1 de enero de 2020;1
Total;16 Cuenca;16265 Villarejo de la Peñuela;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16265 Villarejo de la Peñuela;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16266 Villarejo-Periesteban;Todas las edades;1 de enero de 2020;382
Total;16 Cuenca;16266 Villarejo-Periesteban;De 0 a 4 años;1 de enero de 2020;5
Total;16 Cuenca;16266 Villarejo-Periesteban;De 5 a 9 años;1 de enero de 2020;12
Total;16 Cuenca;16266 Villarejo-Periesteban;De 10 a 14 años;1 de enero de 2020;10
Total;16 Cuenca;16266 Villarejo-Periesteban;De 65 a 69 años;1 de enero de 2020;25
Total;16 Cuenca;16266 Villarejo-Periesteban;De 70 a 74 años;1 de enero de 2020;29
Total;16 Cuenca;16266 Villarejo-Periesteban;De 75 a 79 años;1 de enero de 2020;25
Total;16 Cuenca;16266 Villarejo-Periesteban;De 80 a 84 años;1 de enero de 2020;26
Total;16 Cuenca;16266 Villarejo-Periesteban;De 85 a 89 años;1 de enero de 2020;21
Total;16 Cuenca;16266 Villarejo-Periesteban;De 90 a 94 años;1 de enero de 2020;9
Total;16 Cuenca;16266 Villarejo-Periesteban;De 95 a 99 años;1 de enero de 2020;7
Total;16 Cuenca;16266 Villarejo-Periesteban;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16269 Villares del Saz;Todas las edades;1 de enero de 2020;414
Total;16 Cuenca;16269 Villares del Saz;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16269 Villares del Saz;De 5 a 9 años;1 de enero de 2020;3
Total;16 Cuenca;16269 Villares del Saz;De 10 a 14 años;1 de enero de 2020;22
Total;16 Cuenca;16269 Villares del Saz;De 65 a 69 años;1 de enero de 2020;23
Total;16 Cuenca;16269 Villares del Saz;De 70 a 74 años;1 de enero de 2020;34
