Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;19 Guadalajara;19309 Valhermoso;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19309 Valhermoso;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19309 Valhermoso;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19309 Valhermoso;De 65 a 69 años;1 de enero de 2020;0
Total;19 Guadalajara;19309 Valhermoso;De 70 a 74 años;1 de enero de 2020;0
Total;19 Guadalajara;19309 Valhermoso;De 75 a 79 años;1 de enero de 2020;1
Total;19 Guadalajara;19309 Valhermoso;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19309 Valhermoso;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19309 Valhermoso;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19309 Valhermoso;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19309 Valhermoso;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19310 Valtablado del Río;Todas las edades;1 de enero de 2020;7
Total;19 Guadalajara;19310 Valtablado del Río;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19310 Valtablado del Río;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19310 Valtablado del Río;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19310 Valtablado del Río;De 65 a 69 años;1 de enero de 2020;0
Total;19 Guadalajara;19310 Valtablado del Río;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19310 Valtablado del Río;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19310 Valtablado del Río;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19310 Valtablado del Río;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19310 Valtablado del Río;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19310 Valtablado del Río;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19310 Valtablado del Río;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19311 Valverde de los Arroyos;Todas las edades;1 de enero de 2020;93
Total;19 Guadalajara;19311 Valverde de los Arroyos;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19311 Valverde de los Arroyos;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19311 Valverde de los Arroyos;De 10 a 14 años;1 de enero de 2020;2
Total;19 Guadalajara;19311 Valverde de los Arroyos;De 65 a 69 años;1 de enero de 2020;10
Total;19 Guadalajara;19311 Valverde de los Arroyos;De 70 a 74 años;1 de enero de 2020;4
Total;19 Guadalajara;19311 Valverde de los Arroyos;De 75 a 79 años;1 de enero de 2020;4
Total;19 Guadalajara;19311 Valverde de los Arroyos;De 80 a 84 años;1 de enero de 2020;6
Total;19 Guadalajara;19311 Valverde de los Arroyos;De 85 a 89 años;1 de enero de 2020;6
Total;19 Guadalajara;19311 Valverde de los Arroyos;De 90 a 94 años;1 de enero de 2020;6
Total;19 Guadalajara;19311 Valverde de los Arroyos;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19311 Valverde de los Arroyos;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19314 Viana de Jadraque;Todas las edades;1 de enero de 2020;44
Total;19 Guadalajara;19314 Viana de Jadraque;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19314 Viana de Jadraque;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19314 Viana de Jadraque;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19314 Viana de Jadraque;De 65 a 69 años;1 de enero de 2020;5
Total;19 Guadalajara;19314 Viana de Jadraque;De 70 a 74 años;1 de enero de 2020;3
Total;19 Guadalajara;19314 Viana de Jadraque;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19314 Viana de Jadraque;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19314 Viana de Jadraque;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19314 Viana de Jadraque;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19314 Viana de Jadraque;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19314 Viana de Jadraque;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19317 Villanueva de Alcorón;Todas las edades;1 de enero de 2020;148
Total;19 Guadalajara;19317 Villanueva de Alcorón;De 0 a 4 años;1 de enero de 2020;4
Total;19 Guadalajara;19317 Villanueva de Alcorón;De 5 a 9 años;1 de enero de 2020;4
Total;19 Guadalajara;19317 Villanueva de Alcorón;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19317 Villanueva de Alcorón;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19317 Villanueva de Alcorón;De 70 a 74 años;1 de enero de 2020;9
Total;19 Guadalajara;19317 Villanueva de Alcorón;De 75 a 79 años;1 de enero de 2020;14
Total;19 Guadalajara;19317 Villanueva de Alcorón;De 80 a 84 años;1 de enero de 2020;11
Total;19 Guadalajara;19317 Villanueva de Alcorón;De 85 a 89 años;1 de enero de 2020;12
Total;19 Guadalajara;19317 Villanueva de Alcorón;De 90 a 94 años;1 de enero de 2020;4
Total;19 Guadalajara;19317 Villanueva de Alcorón;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19317 Villanueva de Alcorón;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19318 Villanueva de Argecilla;Todas las edades;1 de enero de 2020;37
Total;19 Guadalajara;19318 Villanueva de Argecilla;De 0 a 4 años;1 de enero de 2020;3
Total;19 Guadalajara;19318 Villanueva de Argecilla;De 5 a 9 años;1 de enero de 2020;3
Total;19 Guadalajara;19318 Villanueva de Argecilla;De 10 a 14 años;1 de enero de 2020;4
Total;19 Guadalajara;19318 Villanueva de Argecilla;De 65 a 69 años;1 de enero de 2020;2
Total;19 Guadalajara;19318 Villanueva de Argecilla;De 70 a 74 años;1 de enero de 2020;5
Total;19 Guadalajara;19318 Villanueva de Argecilla;De 75 a 79 años;1 de enero de 2020;4
Total;19 Guadalajara;19318 Villanueva de Argecilla;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19318 Villanueva de Argecilla;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19318 Villanueva de Argecilla;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19318 Villanueva de Argecilla;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19318 Villanueva de Argecilla;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19319 Villanueva de la Torre;Todas las edades;1 de enero de 2020;6.631
Total;19 Guadalajara;19319 Villanueva de la Torre;De 0 a 4 años;1 de enero de 2020;264
Total;19 Guadalajara;19319 Villanueva de la Torre;De 5 a 9 años;1 de enero de 2020;394
Total;19 Guadalajara;19319 Villanueva de la Torre;De 10 a 14 años;1 de enero de 2020;627
Total;19 Guadalajara;19319 Villanueva de la Torre;De 65 a 69 años;1 de enero de 2020;169
Total;19 Guadalajara;19319 Villanueva de la Torre;De 70 a 74 años;1 de enero de 2020;154
Total;19 Guadalajara;19319 Villanueva de la Torre;De 75 a 79 años;1 de enero de 2020;103
Total;19 Guadalajara;19319 Villanueva de la Torre;De 80 a 84 años;1 de enero de 2020;56
Total;19 Guadalajara;19319 Villanueva de la Torre;De 85 a 89 años;1 de enero de 2020;41
Total;19 Guadalajara;19319 Villanueva de la Torre;De 90 a 94 años;1 de enero de 2020;20
Total;19 Guadalajara;19319 Villanueva de la Torre;De 95 a 99 años;1 de enero de 2020;7
Total;19 Guadalajara;19319 Villanueva de la Torre;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19321 Villares de Jadraque;Todas las edades;1 de enero de 2020;43
Total;19 Guadalajara;19321 Villares de Jadraque;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19321 Villares de Jadraque;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19321 Villares de Jadraque;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19321 Villares de Jadraque;De 65 a 69 años;1 de enero de 2020;3
Total;19 Guadalajara;19321 Villares de Jadraque;De 70 a 74 años;1 de enero de 2020;10
Total;19 Guadalajara;19321 Villares de Jadraque;De 75 a 79 años;1 de enero de 2020;6
Total;19 Guadalajara;19321 Villares de Jadraque;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19321 Villares de Jadraque;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19321 Villares de Jadraque;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19321 Villares de Jadraque;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19321 Villares de Jadraque;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19322 Villaseca de Henares;Todas las edades;1 de enero de 2020;25
Total;19 Guadalajara;19322 Villaseca de Henares;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19322 Villaseca de Henares;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19322 Villaseca de Henares;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19322 Villaseca de Henares;De 65 a 69 años;1 de enero de 2020;2
Total;19 Guadalajara;19322 Villaseca de Henares;De 70 a 74 años;1 de enero de 2020;2
Total;19 Guadalajara;19322 Villaseca de Henares;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19322 Villaseca de Henares;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19322 Villaseca de Henares;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19322 Villaseca de Henares;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19322 Villaseca de Henares;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19322 Villaseca de Henares;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19323 Villaseca de Uceda;Todas las edades;1 de enero de 2020;39
Total;19 Guadalajara;19323 Villaseca de Uceda;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19323 Villaseca de Uceda;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19323 Villaseca de Uceda;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19323 Villaseca de Uceda;De 65 a 69 años;1 de enero de 2020;3
Total;19 Guadalajara;19323 Villaseca de Uceda;De 70 a 74 años;1 de enero de 2020;4
Total;19 Guadalajara;19323 Villaseca de Uceda;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19323 Villaseca de Uceda;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19323 Villaseca de Uceda;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19323 Villaseca de Uceda;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19323 Villaseca de Uceda;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19323 Villaseca de Uceda;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19324 Villel de Mesa;Todas las edades;1 de enero de 2020;178
Total;19 Guadalajara;19324 Villel de Mesa;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19324 Villel de Mesa;De 5 a 9 años;1 de enero de 2020;6
Total;19 Guadalajara;19324 Villel de Mesa;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19324 Villel de Mesa;De 65 a 69 años;1 de enero de 2020;16
Total;19 Guadalajara;19324 Villel de Mesa;De 70 a 74 años;1 de enero de 2020;12
Total;19 Guadalajara;19324 Villel de Mesa;De 75 a 79 años;1 de enero de 2020;19
Total;19 Guadalajara;19324 Villel de Mesa;De 80 a 84 años;1 de enero de 2020;10
Total;19 Guadalajara;19324 Villel de Mesa;De 85 a 89 años;1 de enero de 2020;15
Total;19 Guadalajara;19324 Villel de Mesa;De 90 a 94 años;1 de enero de 2020;6
Total;19 Guadalajara;19324 Villel de Mesa;De 95 a 99 años;1 de enero de 2020;4
Total;19 Guadalajara;19324 Villel de Mesa;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19325 Viñuelas;Todas las edades;1 de enero de 2020;162
Total;19 Guadalajara;19325 Viñuelas;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19325 Viñuelas;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19325 Viñuelas;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19325 Viñuelas;De 65 a 69 años;1 de enero de 2020;7
Total;19 Guadalajara;19325 Viñuelas;De 70 a 74 años;1 de enero de 2020;11
Total;19 Guadalajara;19325 Viñuelas;De 75 a 79 años;1 de enero de 2020;10
Total;19 Guadalajara;19325 Viñuelas;De 80 a 84 años;1 de enero de 2020;13
Total;19 Guadalajara;19325 Viñuelas;De 85 a 89 años;1 de enero de 2020;14
Total;19 Guadalajara;19325 Viñuelas;De 90 a 94 años;1 de enero de 2020;9
Total;19 Guadalajara;19325 Viñuelas;De 95 a 99 años;1 de enero de 2020;5
Total;19 Guadalajara;19325 Viñuelas;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19326 Yebes;Todas las edades;1 de enero de 2020;4.189
Total;19 Guadalajara;19326 Yebes;De 0 a 4 años;1 de enero de 2020;376
Total;19 Guadalajara;19326 Yebes;De 5 a 9 años;1 de enero de 2020;308
Total;19 Guadalajara;19326 Yebes;De 10 a 14 años;1 de enero de 2020;229
Total;19 Guadalajara;19326 Yebes;De 65 a 69 años;1 de enero de 2020;86
Total;19 Guadalajara;19326 Yebes;De 70 a 74 años;1 de enero de 2020;79
Total;19 Guadalajara;19326 Yebes;De 75 a 79 años;1 de enero de 2020;41
Total;19 Guadalajara;19326 Yebes;De 80 a 84 años;1 de enero de 2020;26
Total;19 Guadalajara;19326 Yebes;De 85 a 89 años;1 de enero de 2020;11
Total;19 Guadalajara;19326 Yebes;De 90 a 94 años;1 de enero de 2020;7
Total;19 Guadalajara;19326 Yebes;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19326 Yebes;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19327 Yebra;Todas las edades;1 de enero de 2020;453
Total;19 Guadalajara;19327 Yebra;De 0 a 4 años;1 de enero de 2020;12
Total;19 Guadalajara;19327 Yebra;De 5 a 9 años;1 de enero de 2020;13
Total;19 Guadalajara;19327 Yebra;De 10 a 14 años;1 de enero de 2020;16
Total;19 Guadalajara;19327 Yebra;De 65 a 69 años;1 de enero de 2020;31
Total;19 Guadalajara;19327 Yebra;De 70 a 74 años;1 de enero de 2020;28
Total;19 Guadalajara;19327 Yebra;De 75 a 79 años;1 de enero de 2020;26
Total;19 Guadalajara;19327 Yebra;De 80 a 84 años;1 de enero de 2020;17
Total;19 Guadalajara;19327 Yebra;De 85 a 89 años;1 de enero de 2020;14
Total;19 Guadalajara;19327 Yebra;De 90 a 94 años;1 de enero de 2020;13
Total;19 Guadalajara;19327 Yebra;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19327 Yebra;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19329 Yélamos de Abajo;Todas las edades;1 de enero de 2020;63
Total;19 Guadalajara;19329 Yélamos de Abajo;De 0 a 4 años;1 de enero de 2020;2
Total;19 Guadalajara;19329 Yélamos de Abajo;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19329 Yélamos de Abajo;De 10 a 14 años;1 de enero de 2020;3
Total;19 Guadalajara;19329 Yélamos de Abajo;De 65 a 69 años;1 de enero de 2020;1
Total;19 Guadalajara;19329 Yélamos de Abajo;De 70 a 74 años;1 de enero de 2020;9
Total;19 Guadalajara;19329 Yélamos de Abajo;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19329 Yélamos de Abajo;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19329 Yélamos de Abajo;De 85 a 89 años;1 de enero de 2020;7
Total;19 Guadalajara;19329 Yélamos de Abajo;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19329 Yélamos de Abajo;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19329 Yélamos de Abajo;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19330 Yélamos de Arriba;Todas las edades;1 de enero de 2020;74
Total;19 Guadalajara;19330 Yélamos de Arriba;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19330 Yélamos de Arriba;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19330 Yélamos de Arriba;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19330 Yélamos de Arriba;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19330 Yélamos de Arriba;De 70 a 74 años;1 de enero de 2020;7
Total;19 Guadalajara;19330 Yélamos de Arriba;De 75 a 79 años;1 de enero de 2020;10
Total;19 Guadalajara;19330 Yélamos de Arriba;De 80 a 84 años;1 de enero de 2020;5
Total;19 Guadalajara;19330 Yélamos de Arriba;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19330 Yélamos de Arriba;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19330 Yélamos de Arriba;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19330 Yélamos de Arriba;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19331 Yunquera de Henares;Todas las edades;1 de enero de 2020;4.205
Total;19 Guadalajara;19331 Yunquera de Henares;De 0 a 4 años;1 de enero de 2020;242
Total;19 Guadalajara;19331 Yunquera de Henares;De 5 a 9 años;1 de enero de 2020;284
Total;19 Guadalajara;19331 Yunquera de Henares;De 10 a 14 años;1 de enero de 2020;276
Total;19 Guadalajara;19331 Yunquera de Henares;De 65 a 69 años;1 de enero de 2020;135
Total;19 Guadalajara;19331 Yunquera de Henares;De 70 a 74 años;1 de enero de 2020;126
Total;19 Guadalajara;19331 Yunquera de Henares;De 75 a 79 años;1 de enero de 2020;89
Total;19 Guadalajara;19331 Yunquera de Henares;De 80 a 84 años;1 de enero de 2020;73
Total;19 Guadalajara;19331 Yunquera de Henares;De 85 a 89 años;1 de enero de 2020;48
Total;19 Guadalajara;19331 Yunquera de Henares;De 90 a 94 años;1 de enero de 2020;32
Total;19 Guadalajara;19331 Yunquera de Henares;De 95 a 99 años;1 de enero de 2020;12
Total;19 Guadalajara;19331 Yunquera de Henares;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19332 Yunta, La;Todas las edades;1 de enero de 2020;90
Total;19 Guadalajara;19332 Yunta, La;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19332 Yunta, La;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19332 Yunta, La;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19332 Yunta, La;De 65 a 69 años;1 de enero de 2020;9
Total;19 Guadalajara;19332 Yunta, La;De 70 a 74 años;1 de enero de 2020;5
Total;19 Guadalajara;19332 Yunta, La;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19332 Yunta, La;De 80 a 84 años;1 de enero de 2020;5
Total;19 Guadalajara;19332 Yunta, La;De 85 a 89 años;1 de enero de 2020;6
Total;19 Guadalajara;19332 Yunta, La;De 90 a 94 años;1 de enero de 2020;6
Total;19 Guadalajara;19332 Yunta, La;De 95 a 99 años;1 de enero de 2020;4
Total;19 Guadalajara;19332 Yunta, La;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19333 Zaorejas;Todas las edades;1 de enero de 2020;104
Total;19 Guadalajara;19333 Zaorejas;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19333 Zaorejas;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19333 Zaorejas;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19333 Zaorejas;De 65 a 69 años;1 de enero de 2020;9
Total;19 Guadalajara;19333 Zaorejas;De 70 a 74 años;1 de enero de 2020;10
Total;19 Guadalajara;19333 Zaorejas;De 75 a 79 años;1 de enero de 2020;9
Total;19 Guadalajara;19333 Zaorejas;De 80 a 84 años;1 de enero de 2020;7
Total;19 Guadalajara;19333 Zaorejas;De 85 a 89 años;1 de enero de 2020;8
Total;19 Guadalajara;19333 Zaorejas;De 90 a 94 años;1 de enero de 2020;6
Total;19 Guadalajara;19333 Zaorejas;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19333 Zaorejas;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19334 Zarzuela de Jadraque;Todas las edades;1 de enero de 2020;42
Total;19 Guadalajara;19334 Zarzuela de Jadraque;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19334 Zarzuela de Jadraque;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19334 Zarzuela de Jadraque;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19334 Zarzuela de Jadraque;De 65 a 69 años;1 de enero de 2020;8
Total;19 Guadalajara;19334 Zarzuela de Jadraque;De 70 a 74 años;1 de enero de 2020;6
Total;19 Guadalajara;19334 Zarzuela de Jadraque;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19334 Zarzuela de Jadraque;De 80 a 84 años;1 de enero de 2020;5
Total;19 Guadalajara;19334 Zarzuela de Jadraque;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19334 Zarzuela de Jadraque;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19334 Zarzuela de Jadraque;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19334 Zarzuela de Jadraque;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19335 Zorita de los Canes;Todas las edades;1 de enero de 2020;70
Total;19 Guadalajara;19335 Zorita de los Canes;De 0 a 4 años;1 de enero de 2020;2
Total;19 Guadalajara;19335 Zorita de los Canes;De 5 a 9 años;1 de enero de 2020;2
